top_repos/coala, 337, 39671, 1351, 8736, 18724, 28, 7, 15, 7, 4, 85, 0, 0, 0, 4, 0, 0, 0
top_repos/neural-style, 3, 527, 34, 9, 0, 105, 57, 23, 10, 0, 37, 2, 0, 0, 0, 0, 0, 0
top_repos/calibre-web, 15, 6009, 236, 87, 0, 0, 62, 45, 9, 2, 748, 11, 0, 0, 0, 0, 0, 12
top_repos/onionshare, 30, 6979, 537, 1227, 907, 12, 11, 36, 60, 31, 642, 26, 0, 0, 0, 0, 0, 22
top_repos/Metrics, 16, 1001, 10, 461, 203, 66, 4, 367, 29, 0, 11, 0, 0, 3, 18, 0, 0, 0
top_repos/aws-sam-cli, 191, 16654, 795, 2459, 9845, 612, 0, 4, 6, 0, 1462, 0, 0, 0, 11, 4, 0, 0
top_repos/pyecharts, 102, 11498, 343, 1727, 5499, 132, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0
top_repos/Lector, 59, 31469, 2230, 532, 0, 71, 28, 1366, 131, 73, 1100, 9, 0, 0, 1, 5, 0, 0
top_repos/dockerscan, 56, 3501, 489, 143, 133, 71, 1, 52, 11, 0, 24, 0, 0, 0, 19, 0, 0, 3
top_repos/science_rcn, 8, 1156, 37, 419, 0, 53, 0, 0, 1, 0, 76, 0, 0, 0, 13, 0, 0, 0
top_repos/flask-base, 22, 1558, 24, 55, 158, 127, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
top_repos/ta-lib, 15, 2251, 92, 182, 791, 333, 203, 176, 44, 1, 93, 4, 0, 0, 1, 1, 0, 12
top_repos/kaggle-galaxies, 49, 16191, 2756, 566, 13, 66, 76, 1034, 232, 8, 2206, 12, 0, 0, 182, 2, 0, 0
top_repos/plasma, 76, 17273, 1654, 224, 103, 51, 240, 141, 445, 1, 206, 60, 0, 0, 19, 2, 0, 10
top_repos/deep-siamese-text-similarity, 6, 777, 80, 25, 0, 116, 14, 216, 10, 0, 94, 10, 0, 0, 19, 1, 0, 0
top_repos/note, 7, 224, 15, 22, 29, 72, 7, 39, 10, 0, 22, 1, 0, 0, 4, 2, 0, 0
top_repos/EvalAI, 186, 15488, 634, 270, 7181, 106, 0, 6, 1, 0, 1075, 19, 0, 0, 0, 0, 0, 0
top_repos/mobile-chrome-apps, 16, 4483, 434, 1006, 0, 34, 52, 2618, 274, 12, 715, 503, 0, 36, 81, 0, 0, 97
top_repos/django-anymail, 85, 19478, 2365, 1577, 11727, 105, 0, 0, 0, 0, 2741, 0, 0, 0, 0, 0, 0, 0
top_repos/django-mobile, 19, 1068, 55, 11, 332, 281, 4, 36, 5, 3, 58, 0, 0, 0, 0, 1, 0, 3
top_repos/hyperas, 21, 1665, 45, 140, 436, 186, 0, 2, 10, 0, 69, 1, 0, 0, 2, 0, 0, 0
top_repos/django-vanilla-views, 20, 1603, 128, 115, 572, 204, 7, 6, 4, 1, 51, 2, 0, 0, 1, 0, 0, 0
top_repos/text-detection-ctpn, 42, 3718, 486, 200, 115, 76, 44, 552, 78, 13, 209, 16, 0, 0, 12, 5, 0, 0
top_repos/tensorflow_template_application, 48, 4255, 257, 190, 4, 108, 1188, 61, 6, 34, 76, 12, 0, 0, 23, 1, 0, 0
top_repos/green, 40, 7077, 478, 1371, 4130, 26, 109, 222, 15, 10, 102, 53, 0, 0, 0, 0, 0, 1
top_repos/topaz, 171, 39953, 617, 7012, 16293, 18, 130, 42, 0, 2, 1057, 18, 0, 0, 0, 0, 0, 39
top_repos/gramps, 1150, 324274, 58077, 45111, 18110, 114, 5103, 25795, 2912, 2729, 3141, 621, 0, 0, 10, 91, 0, 562
top_repos/Flask-Boost, 41, 1313, 132, 79, 32, 181, 14, 12, 3, 22, 39, 1, 0, 0, 10, 2, 0, 0
top_repos/PyPattyrn, 43, 2999, 29, 1098, 1960, 686, 0, 0, 0, 0, 127, 9, 0, 0, 0, 4, 0, 0
top_repos/bakthat, 15, 2699, 329, 427, 365, 180, 8, 87, 7, 1, 176, 4, 0, 0, 1, 0, 0, 0
top_repos/latex-to-html5, 2, 282, 23, 0, 60, 29, 1, 21, 0, 0, 8, 0, 0, 0, 2, 0, 0, 0
top_repos/TCN, 23, 1765, 71, 34, 1098, 36, 9, 1, 2, 15, 113, 1, 0, 0, 14, 5, 0, 0
top_repos/BDFProxy, 1, 884, 43, 32, 0, 123, 0, 3, 1, 0, 161, 2, 0, 0, 0, 0, 0, 0
top_repos/subliminal, 52, 8982, 735, 802, 3468, 62, 8, 46, 2, 1, 800, 7, 0, 0, 0, 0, 0, 16
